Simunation No.,fc1 (g/g),fc2 (g/g),fc3 (g/g),si (g/cm2/yr),r0 (g/cm2),Total Accretion (cm),Mean Accretion (cm/yr),Mean OM%,Mean OM Density (mg/cm3),Mean BD (g/cm3),C_Seq (g/m2/yr),OC Density (mg/cm3),IM(%),IM Density (mg/cm3),Necromass (Mg/ha),Root Necromass (Mg/ha),Root Necromass Projected Up to 40 cm (Mg/ha),Sites
124,0.268384853,0.169429088,0.225841024,0.020692129,0.005706975,15.71621617,0.157162162,48.67235609,105.0829396,0.216834573,75.17789992,46.29162145,51.32765429,111.7516331,157.6806978,40.51084774,150.3273302,Rookery Bay
125,0.265109265,0.174930065,0.3164477,0.0127288,0.005024438,14.79672893,0.147967289,62.47185451,107.1495202,0.171933478,74.80633729,48.68880038,37.52815853,64.7839582,152.3266593,35.15680925,142.5438218,Rookery Bay
126,0.272366802,0.183318763,0.172490917,0.020145549,0.005010631,14.99605168,0.149960517,48.33686211,105.0110628,0.218396417,72.05450949,46.22054525,51.66315461,113.3853547,151.1951969,34.02534678,135.7233169,Rookery Bay
127,0.263949441,0.201079991,0.077578386,0.028165303,0.003174736,13.7657798,0.137657798,36.47144865,102.0110501,0.283578175,63.37989878,43.43600571,63.52855464,181.5671251,136.751635,19.58178494,89.86673763,Rookery Bay
128,0.293956228,0.140353982,0.15616889,0.021719051,0.005342587,15.36220657,0.153622066,46.63466867,104.6774896,0.22564404,73.06304498,45.87833035,53.36534754,120.9665505,153.9604741,36.79062406,141.4867476,Rookery Bay
129,0.267554171,0.137121205,0.375692102,0.015965171,0.004908415,14.88541853,0.148854185,55.42051655,106.2102218,0.192341876,73.49300542,47.53289135,44.57949673,86.1316544,151.9886243,34.81877423,140.2686397,Rookery Bay
130,0.271003719,0.182930079,0.439859293,0.021087973,0.004757723,15.18274809,0.151827481,47.24465087,104.8000891,0.222980221,72.45434357,46.00277556,52.75536271,118.180132,153.0836291,35.91377899,141.0415429,Rookery Bay
131,0.279223586,0.157720997,0.089161324,0.021570585,0.005369612,15.2435257,0.152435257,46.65117993,104.678951,0.225612284,72.59292273,45.88060054,53.34883613,120.9333335,152.7349596,35.56510954,138.2611593,Rookery Bay
132,0.270700856,0.182702559,0.319798964,0.017709093,0.006331272,16.41182076,0.164118208,54.55241834,106.087648,0.195004791,79.94596586,47.38648644,45.44758371,88.91714275,165.484531,48.31468091,167.503446,Rookery Bay
133,0.259643891,0.153090025,0.151399731,0.027387255,0.006917598,17.05169045,0.170516905,42.34235377,103.7338638,0.246146154,78.71773472,44.95478546,57.65765033,142.4122898,167.1234539,49.95360383,164.1839802,Rookery Bay
134,0.308969327,0.193850817,0.512945722,0.023408988,0.006585091,17.70682281,0.177068228,47.95461777,104.9546633,0.219621475,83.65942925,46.15464597,52.04538501,114.6668118,176.2238617,59.05401159,183.3918676,Rookery Bay
135,0.289067354,0.165846056,0.339235216,0.022482411,0.005253043,15.63718218,0.156371822,46.03129562,104.5563012,0.228277145,73.98448283,45.75528289,53.96872106,123.7208436,156.6527726,39.48292248,148.1172564,Rookery Bay
136,0.273298762,0.14904562,0.277979792,0.027217,0.005519854,15.94872461,0.159487246,40.87853508,103.3549601,0.25437878,73.50299337,44.60605756,59.1214724,151.0238202,157.5143894,40.34453933,147.134079,Rookery Bay
137,0.30838726,0.172253829,0.1573247,0.020131739,0.006286749,16.33905461,0.163390546,50.48140382,105.4181077,0.209552077,78.42168693,46.64387963,49.5185983,104.1339697,163.7142094,46.54435929,162.6642942,Rookery Bay
138,0.261916171,0.148406909,0.257625442,0.011541851,0.006318134,15.80392191,0.158039219,66.98331805,107.6551659,0.160947076,80.38659436,49.37198136,33.01669095,53.29190979,161.8249089,44.65505877,163.1171747,Rookery Bay
139,0.242412024,0.157787207,0.185636263,0.020532803,0.005928355,15.6996178,0.156996178,48.87993916,105.1215106,0.215996421,75.19412455,46.33210865,51.12006686,110.8749104,157.2846347,40.11478461,148.8749938,Rookery Bay
140,0.292169382,0.174852265,0.342704698,0.022999648,0.004691375,15.14374194,0.151437419,44.56034172,104.2315773,0.235332431,71.46042884,45.43799131,55.43967185,131.100854,151.9121713,34.7423212,137.1364266,Rookery Bay
141,0.290850969,0.200261596,0.225278508,0.023421855,0.005470506,15.79054216,0.157905422,45.043569,104.3463152,0.232839449,74.3144417,45.54699411,54.95644291,128.4931339,157.5768246,40.4069745,149.3077051,Rookery Bay
142,0.269329364,0.19539425,0.323836474,0.019376521,0.00503551,15.21250875,0.152125087,49.88998244,105.3041089,0.21202932,73.3809006,46.52609903,50.11003404,106.7252109,153.7985054,36.62865528,143.0478817,Rookery Bay
143,0.238239381,0.143366407,0.552785888,0.021813084,0.006067946,16.5609033,0.165609033,48.37892839,105.0333491,0.217911823,78.70391961,46.23731046,51.62107342,112.8784736,165.6097665,48.43991639,166.254744,Rookery Bay
144,0.246441683,0.151397258,0.43346402,0.020415547,0.006042697,16.28181201,0.16281812,49.96779025,105.326377,0.21154515,77.99906439,46.54589647,50.03221247,106.2187734,163.3189569,46.14910686,162.3120573,Rookery Bay
145,0.276626788,0.136407306,0.236919993,0.01234422,0.005047423,14.66010172,0.146601017,63.23411746,107.238464,0.170000975,74.40009597,48.80630681,36.76589571,62.76251064,151.0182108,33.84836067,139.0459767,Rookery Bay
146,0.284650212,0.173546858,0.082237556,0.010748023,0.005327995,14.69021687,0.146902169,67.65058403,107.7210322,0.159516148,75.51135257,49.4677495,32.34943169,51.79511576,151.6932615,34.5234114,141.0069826,Rookery Bay
147,0.291728759,0.170393229,0.303216889,0.031045516,0.004867598,15.66092778,0.156609278,36.73208062,102.1602562,0.280336661,70.67998307,43.54643728,63.26793573,178.1764051,153.6418921,36.47204201,137.383987,Rookery Bay
148,0.2711974,0.16121302,0.305391649,0.016635282,0.005344022,15.28316415,0.152831642,54.76060749,106.1136732,0.194439757,75.03709987,47.41960126,45.23941148,88.32608343,155.3587963,38.18894624,147.6503522,Rookery Bay
149,0.266091685,0.182631105,0.332268459,0.013069061,0.005268764,15.08598845,0.150859884,62.07657801,107.1035754,0.172931812,75.98302699,48.62797107,37.92343819,65.82823608,154.9361785,37.76632844,148.6335606,Rookery Bay
150,0.27531204,0.156717567,0.250154633,0.023788284,0.005257632,15.49345273,0.154934527,44.11260705,104.1351087,0.237428485,72.77847403,45.34281511,55.88740861,133.2933765,154.5496462,37.37979616,142.2013927,Rookery Bay
151,0.307909211,0.1903682,0.296042021,0.021965048,0.00503372,15.44430021,0.154443002,46.42784815,104.6368514,0.226527026,73.29782722,45.83668617,53.57216922,121.8901744,155.1210189,37.95116886,145.1473422,Rookery Bay
152,0.258631716,0.147713629,0.481073561,0.021704631,0.005280322,15.69134412,0.156913441,47.181961,104.7930088,0.223134133,74.57397944,45.99324975,52.81805565,118.3411246,157.5329478,40.36309775,150.5704677,Rookery Bay
153,0.265798162,0.152916175,0.322921587,0.018482593,0.005728052,15.74534997,0.1574535,52.20055401,105.7093637,0.20322413,76.3356065,46.96250954,47.79945814,97.51476591,158.9327508,41.76290075,154.377221,Rookery Bay
154,0.261529825,0.145856924,0.398613396,0.013822038,0.004792028,14.69223491,0.146922349,59.68928595,106.8029309,0.179463869,73.70208135,48.24689779,40.3107251,72.66093776,151.0243742,33.85452413,138.9939518,Rookery Bay
155,0.276546012,0.171518869,0.294863121,0.022106068,0.005314437,15.56536089,0.155653609,46.42580058,104.6374077,0.226514909,73.82159469,45.83684104,53.57421554,121.8775015,155.9774837,38.80763362,146.4853191,Rookery Bay
156,0.235333403,0.149852959,0.299152321,0.022237319,0.006352528,16.36987567,0.163698757,47.49706692,104.8604723,0.221667978,77.61669063,46.0599815,52.50293545,116.8075062,163.0220741,45.85222405,159.9240473,Rookery Bay
157,0.264508182,0.169754246,0.349927675,0.025104036,0.004678017,15.14143848,0.151414385,41.96590768,103.6192367,0.248636941,70.59683113,44.85493853,58.03410656,145.0177041,150.9787174,33.80886734,133.6046228,Rookery Bay
158,0.285146194,0.163787702,0.324740826,0.022210663,0.002982848,13.54203482,0.135420348,42.92907758,103.8147916,0.244387763,64.6400294,45.05260501,57.07092453,140.5729716,137.1863191,20.01646904,94.31683869,Rookery Bay
159,0.291431682,0.129833925,0.344575088,0.025849377,0.006408283,16.98178522,0.169817852,43.93436762,104.1087004,0.238001939,78.99493298,45.31202308,56.06563501,133.8932387,167.7874615,50.61761144,167.5674422,Rookery Bay
160,0.281980794,0.167898265,0.159157681,0.016273409,0.005342531,15.08722192,0.150872219,55.13738503,106.1690045,0.193237563,74.31349793,47.48440611,44.86263413,87.06855832,153.4459045,36.27605439,142.8818156,Rookery Bay
161,0.250128687,0.140158739,0.309267016,0.021269686,0.005499303,15.55036842,0.155503684,47.57013833,104.8681565,0.221501311,74.13491741,46.07074545,52.42987555,116.6331547,155.9459547,38.77610464,146.3447467,Rookery Bay
162,0.279352199,0.115312041,0.16983116,0.021911287,0.004881662,14.87926056,0.148792606,45.58659599,104.4504258,0.230577509,70.75983354,45.65480241,54.41341986,126.1270832,149.3404066,32.17055649,129.9672223,Rookery Bay
163,0.265175573,0.13459117,0.089440593,0.022227142,0.00564454,15.41674057,0.154167406,46.02114281,104.5499971,0.228413962,73.12802793,45.75069129,53.97886765,123.8639647,153.9240235,36.75417344,140.3442472,Rookery Bay
164,0.274719583,0.157759928,0.253293936,0.018681725,0.004684953,14.70992706,0.147099271,50.1984704,105.3535749,0.210954445,71.38689534,46.58162141,49.80154161,105.6008705,149.2065754,32.03672527,131.6590278,Rookery Bay
165,0.268167953,0.147366085,0.268640977,0.015148968,0.004092344,14.00752061,0.140075206,55.63792029,106.2336002,0.191833748,69.87727363,47.56523023,44.36208583,85.60014748,143.9928476,26.82299755,118.7311786,Rookery Bay
166,0.287226089,0.11261063,0.343956987,0.016270013,0.005511191,15.4637371,0.154637371,55.74351343,106.2620695,0.191215491,76.0773118,47.59105576,44.25650479,84.95342133,157.2143668,40.04451671,152.0078298,Rookery Bay
167,0.269605968,0.157677897,0.104024125,0.017292561,0.005655074,15.26003389,0.152600339,53.50235395,105.9170234,0.198712332,74.64382181,47.19616502,46.49766147,92.79530911,154.4266128,37.25676267,144.0992113,Rookery Bay
168,0.298194984,0.151289981,0.299861944,0.022702776,0.004469169,14.8461773,0.148461773,44.46591666,104.205206,0.235905346,70.22989523,45.41435552,55.5340944,131.7001399,149.1555146,31.98566449,130.1526198,Rookery Bay
169,0.27975555,0.181711117,0.261312826,0.013770605,0.005508568,15.29459925,0.152945992,60.73875686,106.9400127,0.17648567,76.5958692,48.41732663,39.26126276,69.54565736,156.5292434,39.35939335,151.6489839,Rookery Bay
170,0.272775611,0.170863662,0.207128179,0.019190085,0.005160989,15.11480675,0.151148068,50.02855963,105.3276397,0.211518099,73.03562692,46.5518145,49.97145846,106.1904589,152.684858,35.51500791,139.8603064,Rookery Bay
171,0.260323737,0.155564463,0.418839805,0.019220689,0.005600893,15.80598736,0.158059874,51.08529877,105.5207925,0.207321299,76.26130698,46.75602597,48.91471471,101.8005064,159.4163088,42.24645873,155.4477788,Rookery Bay
172,0.272920968,0.143656667,0.507947393,0.019533603,0.005831694,16.26300653,0.162630065,51.29954617,105.560474,0.206458996,78.30735581,46.79773754,48.70046202,100.8985225,163.7953236,46.62547349,164.3315974,Rookery Bay
173,0.272005746,0.133669713,0.46961953,0.017164508,0.004893697,15.07805396,0.15078054,53.45182975,105.9084784,0.198897945,73.78425879,47.18680983,46.54818381,92.98946658,153.5249209,36.35507077,143.8275093,Rookery Bay
174,0.254763831,0.182515655,0.411731948,0.014999041,0.005572478,15.56935182,0.155693518,58.46749733,106.6462206,0.182868943,77.23670421,48.05018493,41.53252119,76.2227223,158.8103669,41.64051678,156.3366299,Rookery Bay
175,0.271995495,0.149244186,0.226908793,0.027728609,0.004900223,15.30074472,0.153007447,39.34737149,102.9298422,0.26361569,70.31491619,44.22426241,60.65264625,160.6858474,151.2332783,34.06342826,132.4779116,Rookery Bay
176,0.275728253,0.158600092,0.449485727,0.021350123,0.00536665,15.80360703,0.15803607,47.8599026,104.9282052,0.220196657,75.26069195,46.13093108,52.14011291,115.2684518,158.7638913,41.59404122,153.4393543,Rookery Bay
177,0.267278133,0.164051052,0.472955924,0.025178544,0.004385197,15.02853958,0.150285396,41.69886179,103.5508137,0.2501235,70.02978926,44.79173502,58.30114906,146.5726864,150.1146499,32.94479984,131.932762,Rookery Bay
178,0.26128441,0.140340015,0.258391707,0.017091193,0.003754388,13.78761608,0.137876161,51.42480299,105.5553492,0.206570255,67.95812818,46.80537255,48.57520161,101.0149061,141.183798,24.01394793,109.1304362,Rookery Bay
179,0.28843638,0.13772763,0.210510853,0.029407225,0.005240461,15.72298737,0.157229874,38.33353728,102.648072,0.269737627,71.6065905,43.97129692,61.666474,167.0895554,154.5314086,37.36155856,139.4674654,Rookery Bay
180,0.256385071,0.151890171,0.089812277,0.01531738,0.006283132,15.62298668,0.156229867,57.87350515,106.5650964,0.184631207,77.38882851,47.95163352,42.12649964,78.06611018,158.3075222,41.13767215,153.1005079,Rookery Bay
181,0.272137846,0.162989988,0.195077644,0.024839932,0.004209278,14.52842708,0.145284271,41.28692978,103.4326549,0.252690735,67.95737627,44.68678016,58.7130797,149.2580802,145.1486361,27.97878603,117.7483335,Rookery Bay
182,0.26225228,0.197989796,0.315519733,0.01716738,0.003743445,13.90795423,0.139079542,51.49272226,105.569624,0.206260102,68.43398509,46.81959792,48.50728226,100.6904778,142.4512692,25.28141911,113.5518441,Rookery Bay
183,0.25201974,0.136979659,0.373214468,0.022218782,0.00570799,15.91703694,0.159170369,46.8253421,104.7226824,0.224661928,75.43925242,45.92129467,53.17466629,119.9392454,159.1281574,41.95830731,152.951459,Rookery Bay
184,0.284601071,0.165830434,0.181559619,0.022734664,0.005895825,15.99727651,0.159972765,46.25698575,104.6063843,0.227188648,75.60687493,45.80412197,53.74301782,122.5822639,159.4973475,42.32749742,153.0500367,Rookery Bay
185,0.255087535,0.167786024,0.34828009,0.022218786,0.0054852,15.72859594,0.157285959,46.53016309,104.6606235,0.226010412,74.54270541,45.85945792,53.46984986,121.3497887,157.4316061,40.26175598,149.5309266,Rookery Bay
186,0.276901561,0.136737404,0.234838313,0.009950861,0.00602668,15.43780229,0.154378023,71.0448785,108.054773,0.152264911,79.6012012,49.95413971,28.95513885,44.21013774,159.0536652,41.88381507,158.431322,Rookery Bay
187,0.280314192,0.16034639,0.079478613,0.019105327,0.005049847,14.83272332,0.148327233,49.70336211,105.2647497,0.212884497,71.79181543,46.48693138,50.29665476,107.6197476,149.8711505,32.70130039,132.3958447,Rookery Bay
188,0.268661945,0.16580398,0.277625304,0.012269928,0.005196831,14.87245256,0.148724526,63.74849689,107.2989906,0.168685939,75.43584566,48.88590023,36.25151797,61.38694831,153.1163999,35.9465498,144.460831,Rookery Bay
189,0.27218874,0.164755189,0.207853706,0.016527429,0.005746256,15.50939731,0.155093973,55.31822619,106.199022,0.192585245,76.18482396,47.51755775,44.68178813,86.38622272,157.2784441,40.10859401,151.4085003,Rookery Bay
190,0.268460051,0.183091884,0.391412279,0.022633274,0.005790386,16.23401986,0.162340199,46.76185192,104.7126293,0.224880291,76.75653716,45.90994367,53.23815392,120.1676617,162.181587,45.01173696,159.3658862,Rookery Bay
191,0.259284353,0.135664934,0.44874235,0.02370243,0.005882711,16.34848929,0.163484893,45.55230803,104.4613702,0.230339384,76.84274512,45.65835825,54.44769454,125.8780137,162.79345,45.62359993,159.8909491,Rookery Bay
192,0.283416042,0.177278419,0.19492562,0.011004235,0.004573915,14.21086886,0.142108689,66.2122117,107.5686,0.162827899,73.07959083,49.25512838,33.78779659,55.25929924,147.411043,30.24119289,130.3664967,Rookery Bay
193,0.280633659,0.177000957,0.446223101,0.016248763,0.006118147,16.39460074,0.163946007,57.20882232,106.4763574,0.186559286,80.59813276,47.84255661,42.7911834,80.08292903,166.2374938,49.06764368,170.3663426,Rookery Bay
194,0.273774431,0.162229142,0.393194612,0.022453841,0.003504804,14.02082197,0.14020822,43.42248717,103.9471608,0.24151179,66.62321165,45.1729015,56.57751695,137.5646294,141.61589,24.44603996,109.0022337,Rookery Bay
195,0.284851996,0.176455789,0.107247814,0.018497696,0.005014288,14.85589175,0.148558917,50.74579722,105.4522164,0.208811335,72.16607396,46.68656132,49.25421878,103.3591189,150.4286338,33.25878368,134.3759085,Rookery Bay
196,0.245776884,0.185547708,0.093659722,0.015899532,0.004031142,13.7922766,0.137922766,53.72520654,105.9358729,0.198302546,68.57972036,47.22628989,46.27479944,92.36667353,141.4355519,24.26570181,109.7851011,Rookery Bay
197,0.284363759,0.143896704,0.464495385,0.018135987,0.00523626,15.53127823,0.155312782,52.45665824,105.7507258,0.202325596,75.45213468,47.00877675,47.54336003,96.57487063,157.465145,40.29529489,152.3632991,Rookery Bay
198,0.28049466,0.171898686,0.454381131,0.019300229,0.005367395,15.75018869,0.157501887,50.87277514,105.4837328,0.208126603,75.94144209,46.71601199,49.12724224,102.64287,159.0994065,41.92955642,155.2819098,Rookery Bay
199,0.294896204,0.144144812,0.179601892,0.027726394,0.006373487,16.74944324,0.167494432,41.54509078,103.5343664,0.250480653,77.10559744,44.76891642,58.45491191,146.9462862,164.5681031,47.39825298,160.2853688,Rookery Bay
200,0.282608159,0.164415483,0.424141358,0.023992916,0.006250769,16.90952733,0.169095273,46.03810176,104.567331,0.228037136,79.43438631,45.76238843,53.96190045,123.4698054,168.0664371,50.89658704,169.4758283,Rookery Bay
201,0.274110162,0.168086841,0.229975172,0.022433225,0.004286592,14.53079729,0.145307973,44.30494723,104.1621702,0.236840358,68.93447012,45.37519794,55.6950623,132.6781882,146.1383133,28.96846321,121.7293434,Rookery Bay
202,0.265785132,0.13965292,0.257087389,0.017450167,0.004537002,14.46589262,0.144658926,51.92387628,105.6506908,0.204498879,70.85014433,46.90425199,48.07613381,98.84818797,147.3336565,30.16380646,127.0719793,Rookery Bay
203,0.271731823,0.143013344,0.463977822,0.017104254,0.004516483,14.71854865,0.147185486,52.97586131,105.828546,0.20063456,72.13506778,47.0990106,47.02414833,94.80601365,150.2008785,33.03102845,135.7474519,Rookery Bay
204,0.278184269,0.175429664,0.256818232,0.017525893,0.004322401,14.37446199,0.14374462,51.63544171,105.6008343,0.205582083,70.38159249,46.85020739,48.36456671,99.98124861,146.5869386,29.41708851,125.3174893,Rookery Bay
205,0.300597195,0.122800177,0.01881611,0.020459931,0.004743141,14.57067259,0.145706726,47.16038251,104.7721252,0.223587801,69.99924103,45.97906219,52.83963105,118.8156757,146.8719807,29.70213062,123.6805377,Rookery Bay
206,0.279043899,0.171065137,0.211162118,0.018869195,0.005822806,15.75861834,0.157586183,51.57793511,105.604626,0.205499739,76.22342163,46.84755303,48.42207483,99.89511274,158.7777808,41.60793071,153.5646068,Rookery Bay
