Simunation No.,fc1 (g/g),fc2 (g/g),fc3 (g/g),si (g/cm2/yr),r0 (g/cm2),Total Accretion (cm),Mean Accretion (cm/yr),Mean OM%,Mean OM Density (mg/cm3),Mean BD (g/cm3),C_Seq (g/m2/yr),OC Density (mg/cm3),IM(%),IM Density (mg/cm3),Necromass (Mg/ha),Root Necromass (Mg/ha),Root Necromass Projected Up to 40 cm (Mg/ha),Sites
236,0.4826024257027898,0.19116259675470484,0.3462248850687353,0.014682718624724842,0.021141041557913864,25.69030631009299,0.2569030631009299,68.66289569142607,107.61079538687814,0.16191175684245224,168.4888562460781,49.48874511223897,31.337138573049696,54.30096145557419,233.34860634777135,191.98119077000132,319.31475143320796,Taylor Slough
237,0.4586048186651402,0.17411316139721877,0.2670255624577451,0.01330090277624074,0.025655946938890575,37.509267100411456,0.3750926710041146,77.76244989240749,108.48776403769192,0.1428572842635382,272.52235494455203,50.78219254217761,22.23757095089173,34.36952022584631,334.7089388654499,293.34152328768,315.79643823150394,Taylor Slough
238,0.47230810724144184,0.18003979447207447,0.2745880035368733,0.011109173443463431,0.02617107319372032,40.30052605375209,0.4030052605375209,81.69063981752213,108.82463494256243,0.13553804672831718,301.04070025942826,51.315893160604496,18.309382965328492,26.713411785754705,360.4425206002145,319.07510502244435,316.34908622942703,Taylor Slough
239,0.48784768452512434,0.19466485455821525,0.23704928831514785,0.01060332392618153,0.00876993816100281,7.54153474008903,0.0754153474008903,45.75648922392373,104.48338486252229,0.22986144960131943,35.516955333281665,45.68876021034795,54.243528695193866,125.37806473879714,73.06293324112528,31.69551766335525,247.0149043826783,Taylor Slough
240,0.45003385702588183,0.20562259061516672,0.27506627327481586,0.01231785700160039,0.01683875368385138,15.111622617115854,0.15111622617115855,60.130678582267784,106.69753450135646,0.18175515450058677,84.59676638613908,48.22213759268581,39.86938485529823,75.05761999923033,139.98223252962433,98.6148169518543,308.668739116015,Taylor Slough
241,0.4698548447308771,0.19858801218779837,0.2531850886029139,0.01525201650451659,0.013845756054623374,11.898747043275188,0.11898747043275187,47.87091485278226,104.75062616351313,0.22405511791279914,60.01893804365227,46.026845088093175,52.12910678401925,119.30449174928607,110.66103413478612,69.29361855701612,294.37391585969846,Taylor Slough
242,0.4730479605641985,0.2024136764335843,0.3004668910165988,0.014170242315638104,0.032671763170078826,80.68057479128225,0.8068057479128226,86.84177418174899,109.19464163097832,0.12749860003437105,655.2145945668316,51.97332213101532,13.158240182548884,18.303958403392713,718.1699570516698,676.8025414738995,290.62635093919636,Taylor Slough
243,0.5110605789356047,0.1682467999653165,0.23322788039769846,0.009938790706034482,0.025013198432790058,36.900516564383075,0.36900516564383073,82.13678002241102,108.86735711737589,0.13460966174066913,272.7111705842133,51.37914802220754,17.8632368146806,25.742304623293233,332.2594306646323,290.8920150868623,318.977372867064,Taylor Slough
244,0.5012640953411913,0.21625956726217477,0.2451590185551068,0.014720016705780017,0.024289019801470045,35.03767602527827,0.35037676025278275,74.84281637302733,108.21348544334508,0.14881647842006218,249.8877599959499,50.37138544403766,25.157199203627783,40.602992976717175,314.54134575583186,273.17393017806194,317.95840530292605,Taylor Slough
245,0.491432097021814,0.1912036620854787,0.2283638673609805,0.014891987386937224,0.02408969639001663,33.3205506747087,0.333205506747087,73.65984261646966,108.10336941948522,0.1512090021437288,233.99387493498173,50.20553543957353,26.340173073850295,43.10563272424352,298.7681671110371,257.4007515332671,317.3995078689585,Taylor Slough
