Simunation No.,fc1 (g/g),fc2 (g/g),fc3 (g/g),si (g/cm2/yr),r0 (g/cm2),Total Accretion (cm),Mean Accretion (cm/yr),Mean OM%,Mean OM Density (mg/cm3),Mean BD (g/cm3),C_Seq (g/m2/yr),OC Density (mg/cm3),IM(%),IM Density (mg/cm3),Necromass (Mg/ha),Root Necromass (Mg/ha),Root Necromass Projected Up to 40 cm (Mg/ha),Sites
19,0.3144959768014045,0.15638299364283498,0.24731178813051174,0.024901642858253872,0.006754467567328914,22.283044414130416,0.22283044414130415,53.07137743054598,105.85719030287824,0.2000120221265302,107.49342784319055,47.12408545014415,46.9286252086531,94.15483182365202,223.73923515198172,77.58763797100532,179.00322066957796,Shark River
20,0.31358890284605645,0.21830085827536255,0.2592763037485112,0.05010998029022997,0.0021564293854001845,17.379691789188712,0.17379691789188711,27.6063718315459,98.33184909833949,0.3635171175858684,74.94011302435788,40.50525162011529,72.3936289973548,265.1852684875291,167.80153914785328,21.649941966877037,75.15095407415268,Shark River
21,0.2557795622576775,0.1292862402943808,0.22391185129743205,0.06692780573781043,0.014299804767541328,41.369641967372594,0.41369641967372595,41.09951587791022,103.26155586732044,0.2564083508424481,196.1056426882156,44.56963165122437,58.90049761865895,153.1467949751278,383.58660701094,237.43500982996372,226.6388408613118,Shark River
22,0.3508984350330079,0.208296524087743,0.16025235275806393,0.06708997126188826,0.007827458315070122,27.176009672699312,0.27176009672699314,30.257505142796855,99.76417864104062,0.3323966972741846,115.52800001270148,41.57808198216206,69.7425034580204,232.6325186331439,254.35542304087514,108.20382585989874,188.1259032197969,Shark River
23,0.28273001915328394,0.1640646025539142,0.22208110345556847,0.06796481523139071,0.0011345907821115825,16.945618614338162,0.16945618614338162,20.52100917235374,93.40121960711978,0.4706462306231452,67.87899077863753,36.98592329119051,79.4789909111235,377.2450110160252,156.6824426273645,10.530845446388208,38.39234369049048,Shark River
24,0.29648640583369984,0.20224896150445526,0.17557196237381775,0.028938434966325158,0.005676639156642027,20.678582798326868,0.2067858279832687,46.609869403632466,104.68294134502186,0.22552525608121035,97.60733905520938,45.879445663918645,53.39013349947139,120.84231473618834,206.92560425443557,60.774007073459224,157.5463057093346,Shark River
25,0.2867769956010801,0.17500084787103568,0.18883837618504692,0.07256786107833343,0.010632601452918293,32.70605798502925,0.32706057985029247,32.800408209652616,100.74308917077168,0.311127563186275,143.1930827176664,42.373541510222346,67.19959726985087,210.38447401550323,302.7963029801988,156.64470579922244,208.0464079123357,Shark River
26,0.24113330418721046,0.17233957251248375,0.1524847268131564,0.10237548998403168,0.008640606283626284,29.211124913659585,0.29211124913659586,22.21534722789113,95.1574191226372,0.43248906722912617,113.83435249075495,38.16882608820209,77.78466335331129,337.33164810648873,258.2664050557566,112.1148078747803,176.46523761862687,Shark River
27,0.23734981302399719,0.16792837300099206,0.13980113520716253,0.06086353253413109,0.014846589450169083,41.47785969372995,0.41477859693729946,43.74052245034835,103.92035932776601,0.2420943025217259,199.4242092494664,45.184128820714356,56.25948921174274,138.1739431939598,385.67385020807524,239.52225302709874,227.8364665940961,Shark River
28,0.25754617795790474,0.159023798482417,0.17201089679017295,0.05963189586097576,0.0070305857991990114,23.97634082572929,0.23976340825729292,30.238980154923752,99.7735317363907,0.33219339312184365,101.92771081012499,41.58203687637745,69.76102496994055,232.41986138545278,225.73101759592308,79.57942041494682,166.40871682733007,Shark River
29,0.2998390133609579,0.21727805559631755,0.1921647389025589,0.0414452365238836,0.005174735927493317,20.72722557991546,0.2072722557991546,36.314437385950335,102.04240888627459,0.28289685223449074,92.78696751002762,43.441182586721254,63.68556660822794,180.85444334821614,202.78712995223773,56.63553277126143,147.25116014089744,Shark River
30,0.24946932746714084,0.1676889813842353,0.20454954382171053,0.09080415010580091,0.010131148027656214,32.039927036811584,0.32039927036811583,26.85352777683927,98.04885881909132,0.3696658514024938,132.61608365268685,40.27378467287245,73.14647812567073,271.6169925834026,289.15157588534595,142.99997870436965,196.15039405412114,Shark River
31,0.27306264268123004,0.19737825530880762,0.1676601070371128,0.06964630370782508,0.009463538972346851,29.601014276671712,0.2960101427667171,31.363221923406137,100.21439274362204,0.3226148078025008,127.29266844852138,41.93849172133946,68.63678808224181,222.40041505887876,274.8220255714251,128.67042839044876,197.30508931222616,Shark River
32,0.2792253102955632,0.18365944314997248,0.2106006148506354,0.06565173346183276,0.0012742419107913492,16.99245781085928,0.1699245781085928,21.258386763991137,94.04534270095175,0.45665119362341294,68.72656704764778,37.429650697521936,78.74161336468163,362.605850922461,158.01400198673562,11.862404805759331,42.99505826333555,Shark River
33,0.3209941828226833,0.19752894655016448,0.18283854145563067,0.07874746061435905,0.007920156867587243,27.734376281120355,0.27734376281120354,26.88931282589759,98.11993522619795,0.36812165022973103,114.27862313714986,40.31886634317347,73.11069688896913,270.0017150035332,254.86473130634232,108.71313412536601,183.93260976795287,Shark River
34,0.24792670004494757,0.18560630618329677,0.17069426593155634,0.07978255320598422,0.003974759232798475,20.63880401804036,0.2063880401804036,20.67146198855465,93.84001342680477,0.4611126301350186,79.96020154777177,37.25824034607188,79.32854579505091,367.27261670821383,187.00355146487854,40.851954283902195,108.6611679095426,Shark River
35,0.2675920135969829,0.18202379670519173,0.16579621420450627,0.05946986872407939,0.010284991582713055,30.480071388304474,0.30480071388304475,36.168884619048384,101.9616420931835,0.2846517851133823,136.00974809548478,43.38102208356078,63.831123004653605,182.69014302019866,286.46025707835355,140.30865989737734,205.781625698889,Shark River
36,0.289948199604863,0.1874116024711332,0.23889334468876486,0.04815768749637808,0.010763980452431411,31.817589507217683,0.3181758950721768,43.10096155085565,103.86069428039221,0.24339053848565742,148.57636457719886,45.09438682271913,56.89904519952966,139.5298442052652,304.0585920925934,157.90699491161715,217.33831242494594,Shark River
37,0.3055217170965681,0.1868847212286019,0.21095405424633965,0.08266398611734017,0.005629090597370059,23.630027678244304,0.23630027678244303,22.456805080059294,95.34084053598298,0.4285036071137156,92.70030835125277,38.29786475427431,77.54319697939825,333.16276657773244,214.6285646008109,68.47696741983461,147.85896505836928,Shark River
38,0.2969493184103844,0.16462102271723295,0.1856347792287204,0.07400987042484826,0.010442125023794317,32.43387344522802,0.32433873445228023,32.095553320747804,100.47078112810166,0.31704408643536197,141.128549049644,42.15247919373636,67.90445264436231,216.57330530726026,299.83393988617905,153.68234270520279,206.61776845631573,Shark River
39,0.29079794510671864,0.19975247215724537,0.16918719312217004,0.04016242453136074,0.016702044222576547,49.86056506329393,0.4986056506329393,60.14034910408763,106.75588931852711,0.1804858705439412,266.203943727546,48.2574839047019,39.859658616317155,73.7299812254141,473.2724309434101,327.1208337624338,242.89398102383421,Shark River
40,0.33132871287185356,0.1932368039804192,0.1756890246310745,0.07396463652368211,0.010208100344710603,32.775696064462224,0.32775696064462223,32.38992007497735,100.5767679395447,0.3147412936270953,143.19325087992794,42.24022529002946,67.61008635211073,214.16452568755065,303.97238329225036,157.82078611127412,209.01436758179221,Shark River
41,0.2657478697822621,0.20073889287598146,0.18604394188749176,0.037944357755317404,0.003713339534301738,18.402633118015867,0.18402633118015868,35.95881175517253,101.88250486929161,0.28637117893155106,83.47008072508908,43.31633273464552,64.04119417940112,184.4886740622596,181.87318892669424,35.721591745717944,111.7763898927401,Shark River
42,0.2506708977690924,0.1819380574715081,0.21459206632502234,0.07855917828324674,0.013335643652460486,39.919663495291594,0.39919663495291596,35.888629953240354,101.73978943408713,0.28947210662155226,182.22558641446872,43.22595245254018,64.11138040161015,187.73231718746516,366.63802493780565,220.4864277568294,221.1046051487854,Shark River
43,0.27748520725965464,0.1876156254455396,0.192355262648345,0.0516475831299018,0.012773490842062845,36.78090967400466,0.36780909674004664,45.05701512403272,104.2597305625366,0.23472058267899237,176.00520953308873,45.496932688225094,54.94299219929518,130.46085211645573,348.0973190166998,201.94572183572336,226.77926240904551,Shark River
44,0.2588338125882628,0.16281478995184687,0.17123574699911845,0.0664064575463509,0.014048426292597848,40.58596007130692,0.4058596007130692,40.79267902120396,103.18967728171937,0.2579700685946237,191.60272291484358,44.500995765818324,59.20733416014802,154.7803913129043,376.6266878821599,230.47509070118352,225.88438714153529,Shark River
45,0.2982714709611749,0.17862697988480977,0.16859173981726738,0.06735331976879604,0.01569436721192852,48.34698390496135,0.4834698390496135,45.24762850902624,104.18464058156397,0.23635209719625705,240.10090632794828,45.46875348770891,54.75237937516506,132.16745661469315,449.55198538652894,303.4003882055528,234.0248276544242,Shark River
46,0.27100584435873676,0.22549303597412307,0.13853611422108256,0.06940284947984779,0.01827905755443035,58.701098228305796,0.5870109822830579,49.754724125624016,105.04103521673458,0.21774499820976317,306.2319559183551,46.35899882504423,50.2452845911285,112.70396299302861,543.5571036765418,397.4055064955655,235.57379216227633,Shark River
47,0.2668518388261003,0.16899739538796565,0.19963622662590008,0.06430120889184587,0.01400153636141023,41.00199324361938,0.41001993243619383,41.96202657359752,103.4844490880361,0.25156546646088357,195.32658908764006,44.774893347828204,58.03798601953102,148.08101737284738,381.920482052066,235.76888487108977,227.85007223336316,Shark River
48,0.32237975552231696,0.16984791604227606,0.1426085183021637,0.08020205410099948,0.005512121723841696,23.206851993458244,0.23206851993458244,22.740304819663876,95.54112821327911,0.42415189665112174,91.4769571286845,38.440456393345336,77.25969702083086,328.6107684378427,211.4464313290776,65.29483414810127,144.80948804915352,Shark River
49,0.2225022674253299,0.20767335643473592,0.1659750864381541,0.06328889172219788,0.010955520948788528,31.578402854517122,0.31578402854517124,35.420644476008135,101.70541238802411,0.29021890042935977,140.43335631328907,43.16577515001079,64.57936085293994,188.51348804133562,294.4703214936478,148.31872431267146,206.8564391390173,Shark River
50,0.2693818069579362,0.1933995339708509,0.1570865722809324,0.058820815842579574,0.00517949867447608,21.314575141566337,0.21314575141566336,27.97133687725295,98.6742926945308,0.35607676019057904,89.495267827206,40.73885239475044,72.0286642721624,257.40246749604813,201.3716768878146,55.22007970683829,138.3986481050058,Shark River
51,0.2823666448764794,0.19823088447549936,0.10421022975404694,0.07015699014874385,0.01503787281015502,44.89650455135153,0.44896504551351535,42.073281330908976,103.46859598896864,0.25190983457530736,216.486615052023,44.77499118851477,57.92672820251603,148.4412385863387,415.5834730411829,269.4318758602064,229.80834092149388,Shark River
52,0.32400468685903294,0.21926574257936604,0.2056606359035919,0.06528509883605454,0.014643632242490916,46.66851239813519,0.4666851239813519,45.176093633863346,104.17572340692482,0.23654590115613122,231.2177945212334,45.45738835592773,54.82391657330929,132.3701777492065,437.0241458960055,290.8725487150293,235.51126809139254,Shark River
53,0.2785638732868855,0.17644156629438204,0.19431718992602648,0.06796746883039055,0.009329529678034191,29.27843635837676,0.2927843635837676,31.709052925117668,100.35973015748128,0.3194570458156985,126.20306300260408,42.053892149765474,68.29095802619399,219.09731565821693,272.52566045985526,126.37406327887896,196.840840266439,Shark River
54,0.2512611860635333,0.19254193150141094,0.16290424379455246,0.04713794751685604,0.010000293284933397,28.77812857586387,0.2877812857586387,41.00298951655954,103.37480931121358,0.25394759288531155,131.7789923643157,44.628392813267546,58.99702120023488,150.57278357409785,274.98599875439254,128.83440157341641,204.78230824380512,Shark River
55,0.294993012579329,0.1814196616119094,0.1913039767748483,0.05155872098341252,0.012338914010643721,35.94661636631956,0.3594661636631956,44.48836010785598,104.13989168817018,0.23732432105904824,171.13407754740865,45.37763981702006,55.51164587440662,133.1844293708781,340.81593229567557,194.66433511469924,225.6983615902676,Shark River
56,0.29165201439666916,0.17568542936867848,0.16784211442545338,0.06062441771446902,0.005865499644582034,22.548251537945085,0.22548251537945085,28.463315465981715,98.93830094624018,0.3503406053104504,94.67644148674313,40.936880160329046,71.53668665971405,251.40230436421018,212.43200752856794,66.28041034759173,152.41682477528633,Shark River
